tweet_id,customer_id,created_at,prior_customer_turn,customer_text,amazon_reply_text,heuristic_bucket,difficulty,human_intent,human_escalate,human_escalate_reason,human_notes
1816340,545625,Wed Oct 18 03:55:36 +0000 2017,,@AmazonHelp What details are you referring to?,@545625 by my colleague '^GK' and we'll reach out to you soon. (2/2) ^VM,other,ambiguous,,,,
2641335,745398,Thu Sep 28 15:40:33 +0000 2017,,@115850 When is the announcing date n time,"@745398 The winner will be announced on 30th October, 2017. ^OS",other,ambiguous,,,,
1363537,437492,Tue Oct 17 10:18:59 +0000 2017,,@AmazonHelp I trust same story will not be repeated today too,@437492 I'm positive it won't. Do keep us posted should you face any issues. ^HA,other,ambiguous,,,,
2962704,799667,Wed Nov 29 21:28:50 +0000 2017,,@AmazonHelp Just trying to get some information on delivery times for my order. Support contact over the phone didn't answer my question that i repeated 5 times. Was very frustrating.,@799667 We'd like to make sure your questions are answered! What is the current status in your tracking info? Tracking updates can be found here: https://t.co/aaDyEz1VgE ^AR,delivery,clear,,,,
2468613,706263,Sun Nov 19 23:06:24 +0000 2017,,"@AmazonHelp Account suspended due to suspected hack.
Keep being told it will be resolved in 48hrs.
Never is.","@706263 Have you received an e-mail from our Account Specialist with directions on how to proceed? If not, when did you last reach out to us about this? ^CL",account_access,clear,,,,
2131858,338348,Thu Oct 19 07:26:58 +0000 2017,,&amp; Aai's diwali present is here. Thank you @115850 for delivering it before time. :),"@338348 We wouldn't have missed it for the world. Wish you, Aai and the extended family a very #HappyDiwali ^AB",delivery,clear,,,,
984252,353330,Sat Oct 14 09:23:51 +0000 2017,,"@115850 ordered syska led bulbs , got stones instead. Thank u for this service.",@353330 Have you reported this to our support team here: https://t.co/R3EfhzgU8B? We'll definitely look into it. ^PS,other,ambiguous,,,,
2126691,626215,Wed Nov 08 18:48:01 +0000 2017,,"I was on the 10th episode. Why @119625, why? #Constantine https://t.co/B9wOwWH0UG","@626215 My apologies, Blessin. Just to make sure, are you still facing the same issue ? ^KS",other,ambiguous,,,,
1260851,383566,Sun Oct 29 02:39:25 +0000 2017,,@AmazonHelp How many times should I revert back and fill in those forms. May be now consumer court can help ! You are running a SCAM,"@383566 Sorry for the trouble, please fill your details here: https://t.co/GIJyeYqKE0 from which the order was placed. ^PS",other,ambiguous,,,,
2971863,819692,Thu Nov 30 01:21:32 +0000 2017,,@123644 @115821 assuming this is fake?? https://t.co/WEfAFmywMm,@819692 We're happy to help! Here are some helpful tips for determining if an e-mail was sent directly from us: https://t.co/M5NJFPSFNd ^ML,item_issue,clear,,,,
699483,286858,Thu Nov 23 15:46:38 +0000 2017,,I don’t have a key to front door but so amazon delivery driver decides to leave the parcel on my doorstep and this time. R u mad,"@286858 Hi, I am sorry to hear that. Please get in touch with us here: https://t.co/JzP7hlA23B so we can investigate this further.^HS",delivery,clear,,,,
2298710,667256,Sun Nov 12 14:55:27 +0000 2017,,@115850 couldn't contact/reach Amazon to resolve my account login problems.....unknown e-mail id linked to my account so couldn't reset.,"@667256 Apologies for the hassle. Since you are facing trouble logging in your account, please reach our concerned team, here: https://t.co/QS2bTd0snB, so that they will assist you accordingly. ^JS",account_access,clear,,,,
1745375,526276,Tue Oct 17 20:21:16 +0000 2017,,@115830 just got notification that was delivered to my house but no where to be seen??,@526276 I'm sorry for the issue with your delivery. Have you tried the steps listed here: https://t.co/pikPBDzZh3? ^JA,delivery,clear,,,,
2967703,818682,Wed Nov 29 23:20:30 +0000 2017,,"@AmazonHelp I ordered the Audioengine HD6 Powered speakers, but received the Passive version instead. I can return them and repurchase, BUT would like the $599 sale price honored. Please assist.","@818682 Hi Tyler, I'm sorry to hear you didn't receive the right speakers. It looks as though none of the powered speakers are sold by Amazon. I'm sorry but we will not be able to edit the price on another seller's product.  ^SY",return_cancel,clear,,,,
1806543,407433,Wed Nov 15 01:17:18 +0000 2017,,"@AmazonHelp Lol, already did. It says ""pending"" and when you click the order number it's for the one I just cancelled (I had other items in the order). Oh and the amount was for $3.63. Not much but still. Trying not to stress but something ain't right here","@407433 I agree, we need to look into this a little more but I am unable to access the order details thru social media out of respect for your account security. Please reach out to us for real time support by phone or chat from here:  https://t.co/hApLpMlfHN ^CH",return_cancel,clear,,,,
1574307,485183,Sat Nov 04 14:26:30 +0000 2017,,"Hey @115821 ! I think I got a bug in search results: I don't know why, when I filter by price, it shows me less results (actually only 2).",@485183 Sorry to hear that. What device are you using? ^RS,app_technical,clear,,,,
357345,200858,Sun Oct 08 15:48:01 +0000 2017,,"@115850 I hvnt givn any prsnal info. I ordrd produt fr 499 nw its 818, refund me diffrnc of 318 Rs as ordr was cncld from ur side n thts nt my fault","@200858 I'm afraid, we don't have a price match policy. We've forwarded your feedback to the team concerned for review. ^HD",refund_billing,clear,,,,
2236435,274981,Sun Nov 12 14:05:51 +0000 2017,,@AmazonHelp what is the status?,@274981 We cannot access your account over Twitter. Could you please confirm if you've reported the issue to our support team via the link provided above? ^MO,other,ambiguous,,,,
333208,195363,Sat Oct 07 16:53:42 +0000 2017,,"@115821 Hi. I'm unable to access my Amazon a/c. The worst part is to contact your customer care, I still have 2 sign in 2 my a/c? Plz help!!",@195363 I'm sorry to hear this. We're responded to your concern via DM. Please refer. ^VN,service_complaint,clear,,,,
1290423,421773,Thu Oct 26 19:58:24 +0000 2017,,@115821 I'm a big fan but not of your recent customer service! Account was hacked last night. Wife has called 3 times and gotten run around!,@421773 I'm sorry to hear about this! Have you received any e-mail correspondence from one of our Account Specialists? ^JS,account_access,clear,,,,
1702150,504173,Mon Nov 06 21:29:57 +0000 2017,,@AmazonHelp https://t.co/KrZxOXmHwe that’s the link to the Xbox gold it’s advertising,@504173 Thank you! Can you send us a screenshot of the e-mail through DM or tell us who the sender was? We'd like to verify for you. ^EB,other,ambiguous,,,,
470816,227098,Fri Dec 01 13:52:47 +0000 2017,,"@AmazonHelp You did not provide any explanation for the delayed delivery. 

Your e-mail is useless and does nothing and please do not waste my time with useless e-mails like this.

Why the order was delivered after one week of delay?","@227098 If the correspondence you've received doesn't answer your questions and your concern remains unresolved, feel free to write back to us. ^YP",ambiguous,ambiguous,,,,
2945439,650086,Wed Nov 29 15:02:38 +0000 2017,,"@AmazonHelp When will my order arrive? my ID tracking ""LS113773911CN"" ,And The last move was Nov. 15",@650086 Have you contacted the seller as previously advised? ^BD,delivery,clear,,,,
2401323,690906,Tue Nov 28 08:53:58 +0000 2017,,"@AmazonHelp What the hell is going on ! After 60 days no 250 CB by amazon  
Amazon giving false promise to their customers I already complaint this issue in consumer forum.",@690906 That's odd! Let us take a closer look at this. Please provide your details here: https://t.co/beaaDm0muc &amp; we'll get this sorted for you. ^SF,service_complaint,clear,,,,
47899,126711,Wed Nov 01 16:59:14 +0000 2017,,@117634 hey my app not working &amp; I’m trying read.,@126711 I'm sorry for the trouble! Have you tried the steps listed here: https://t.co/NEXk38YYSD? Let us know if this helps! ^TG,app_technical,clear,,,,
965115,326613,Wed Oct 18 08:27:46 +0000 2017,,@AmazonHelp As PROMISED call me after 5 p.m. today,@326613 We shall connect with you at the requested time frame. ^SH,other,ambiguous,,,,
204996,164555,Tue Oct 03 23:03:43 +0000 2017,,@AmazonHelp No it was super thin. Not what I need. Why is return shopping for any seller almost $20? That's ridiculous.,@164555 The seller is in the best position to answer. Were you able to contact the seller for more info or other return options?  ^BH,return_cancel,clear,,,,
2893221,801906,Tue Nov 28 15:22:54 +0000 2017,,"@AmazonHelp I think it’s too late to have any effect today, but thanks anyway. I might as well let the delivery fail (if it does) and then contact them about it.","@801906 Okay, please let us know if you need any further assistance with this issue, Dave. ^VF",delivery,clear,,,,
2290425,665331,Thu Nov 16 06:35:25 +0000 2017,,"@AmazonHelp I did not received back the returned item, but still ATS has marked it as RETURNED TO SELLER.",@665331 Please reach out to our seller support team here:  https://t.co/Q0tybiF8VK &amp; we'll be glad to assist you with your concern. ^SF,return_cancel,clear,,,,
